orig_file,indexnumber,int_name,int_filename,speaker,vowel,context,language
stimuli/Maureen_ABX_FR_clean.wav,16,VUG,maureen_fr_16,maureen,U,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,17,VUB,maureen_fr_17,maureen,U,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,18,VUD,maureen_fr_18,maureen,U,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,19,ZUZ,maureen_fr_19,maureen,U,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,20,ZUS,maureen_fr_20,maureen,U,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,21,ZUF,maureen_fr_21,maureen,U,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,22,ZUSH,maureen_fr_22,maureen,U,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,23,ZUV,maureen_fr_23,maureen,U,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,24,SUZ,maureen_fr_24,maureen,U,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,25,SUS,maureen_fr_25,maureen,U,S_S,fr
stimuli/Maureen_ABX_FR_clean.wav,26,SUF,maureen_fr_26,maureen,U,S_F,fr
stimuli/Maureen_ABX_FR_clean.wav,27,SUV,maureen_fr_27,maureen,U,S_V,fr
stimuli/Maureen_ABX_FR_clean.wav,28,FUZ,maureen_fr_28,maureen,U,F_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,29,FUSH,maureen_fr_29,maureen,U,F_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,30,FUV,maureen_fr_30,maureen,U,F_V,fr
stimuli/Maureen_ABX_FR_clean.wav,31,SHUS,maureen_fr_31,maureen,U,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,32,SHUV,maureen_fr_32,maureen,U,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,33,VUZ,maureen_fr_33,maureen,U,V_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,34,VUS,maureen_fr_34,maureen,U,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,35,VUF,maureen_fr_35,maureen,U,V_F,fr
stimuli/Maureen_ABX_FR_clean.wav,36,VUSH,maureen_fr_36,maureen,U,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,37,VUV,maureen_fr_37,maureen,U,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,38,ZET,maureen_fr_38,maureen,E,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,39,ZEB,maureen_fr_39,maureen,E,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,40,ZED,maureen_fr_40,maureen,E,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,41,SED,maureen_fr_41,maureen,E,S_D,fr
stimuli/Maureen_ABX_FR_clean.wav,42,SHEP,maureen_fr_42,maureen,E,SH_P,fr
stimuli/Maureen_ABX_FR_clean.wav,43,SHEB,maureen_fr_43,maureen,E,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,44,SHED,maureen_fr_44,maureen,E,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,45,VEP,maureen_fr_45,maureen,E,V_P,fr
stimuli/Maureen_ABX_FR_clean.wav,46,VET,maureen_fr_46,maureen,E,V_T,fr
stimuli/Maureen_ABX_FR_clean.wav,47,VEK,maureen_fr_47,maureen,E,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,48,VEG,maureen_fr_48,maureen,E,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,49,VED,maureen_fr_49,maureen,E,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,50,VEK,maureen_fr_50,maureen,E,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,51,VEG,maureen_fr_51,maureen,E,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,52,VEB,maureen_fr_52,maureen,E,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,53,VED,maureen_fr_53,maureen,E,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,54,ZEZ,maureen_fr_54,maureen,E,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,55,ZES,maureen_fr_55,maureen,E,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,56,ZEF,maureen_fr_56,maureen,E,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,57,ZESH,maureen_fr_57,maureen,E,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,58,ZEV,maureen_fr_58,maureen,E,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,59,SEF,maureen_fr_59,maureen,E,S_F,fr
stimuli/Maureen_ABX_FR_clean.wav,60,FEZ,maureen_fr_60,maureen,E,F_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,61,FEF,maureen_fr_61,maureen,E,F_F,fr
stimuli/Maureen_ABX_FR_clean.wav,62,FESH,maureen_fr_62,maureen,E,F_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,63,SHES,maureen_fr_63,maureen,E,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,64,SHESH,maureen_fr_64,maureen,E,SH_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,65,SHEV,maureen_fr_65,maureen,E,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,66,VEZ,maureen_fr_66,maureen,E,V_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,67,VES,maureen_fr_67,maureen,E,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,68,VEF,maureen_fr_68,maureen,E,V_F,fr
stimuli/Maureen_ABX_FR_clean.wav,69,VESH,maureen_fr_69,maureen,E,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,70,VEV,maureen_fr_70,maureen,E,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,71,ZIT,maureen_fr_71,maureen,I,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,72,ZIG,maureen_fr_72,maureen,I,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,73,ZIB,maureen_fr_73,maureen,I,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,74,ZID,maureen_fr_74,maureen,I,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,75,SIG,maureen_fr_75,maureen,I,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,76,FIP,maureen_fr_76,maureen,I,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,77,FIB,maureen_fr_77,maureen,I,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,78,SHIB,maureen_fr_78,maureen,I,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,79,SHID,maureen_fr_79,maureen,I,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,80,VIK,maureen_fr_80,maureen,I,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,81,VIG,maureen_fr_81,maureen,I,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,82,VIB,maureen_fr_82,maureen,I,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,83,ZYP,maureen_fr_83,maureen,Y,Z_P,fr
stimuli/Maureen_ABX_FR_clean.wav,84,ZYK,maureen_fr_84,maureen,Y,Z_K,fr
stimuli/Maureen_ABX_FR_clean.wav,85,ZYG,maureen_fr_85,maureen,Y,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,86,ZYB,maureen_fr_86,maureen,Y,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,87,ZYD,maureen_fr_87,maureen,Y,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,88,SYT,maureen_fr_88,maureen,Y,S_T,fr
stimuli/Maureen_ABX_FR_clean.wav,89,SYG,maureen_fr_89,maureen,Y,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,90,FYP,maureen_fr_90,maureen,Y,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,91,FYB,maureen_fr_91,maureen,Y,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,92,SHYP,maureen_fr_92,maureen,Y,SH_P,fr
stimuli/Maureen_ABX_FR_clean.wav,93,SHYK,maureen_fr_93,maureen,Y,SH_K,fr
stimuli/Maureen_ABX_FR_clean.wav,94,SHYB,maureen_fr_94,maureen,Y,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,95,SHYD,maureen_fr_95,maureen,Y,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,96,VYP,maureen_fr_96,maureen,Y,V_P,fr
stimuli/Maureen_ABX_FR_clean.wav,97,VYT,maureen_fr_97,maureen,Y,V_T,fr
stimuli/Maureen_ABX_FR_clean.wav,98,VYK,maureen_fr_98,maureen,Y,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,99,VYG,maureen_fr_99,maureen,Y,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,100,VYB,maureen_fr_100,maureen,Y,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,101,VYD,maureen_fr_101,maureen,Y,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,102,ZIZ,maureen_fr_102,maureen,I,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,103,ZIS,maureen_fr_103,maureen,I,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,104,ZIF,maureen_fr_104,maureen,I,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,105,ZISH,maureen_fr_105,maureen,I,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,106,ZIV,maureen_fr_106,maureen,I,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,107,SIZ,maureen_fr_107,maureen,I,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,108,SISH,maureen_fr_108,maureen,I,S_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,109,SIV,maureen_fr_109,maureen,I,S_V,fr
stimuli/Maureen_ABX_FR_clean.wav,110,SHIZ,maureen_fr_110,maureen,I,SH_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,111,SHIS,maureen_fr_111,maureen,I,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,112,SHIF,maureen_fr_112,maureen,I,SH_F,fr
stimuli/Maureen_ABX_FR_clean.wav,113,SHIV,maureen_fr_113,maureen,I,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,114,VISH,maureen_fr_114,maureen,I,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,115,ZYZ,maureen_fr_115,maureen,Y,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,116,ZYS,maureen_fr_116,maureen,Y,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,117,ZYF,maureen_fr_117,maureen,Y,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,118,ZYSH,maureen_fr_118,maureen,Y,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,119,ZYV,maureen_fr_119,maureen,Y,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,120,SYF,maureen_fr_120,maureen,Y,S_F,fr
stimuli/Maureen_ABX_FR_clean.wav,121,SYSH,maureen_fr_121,maureen,Y,S_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,122,SYV,maureen_fr_122,maureen,Y,S_V,fr
stimuli/Maureen_ABX_FR_clean.wav,123,FYF,maureen_fr_123,maureen,Y,F_F,fr
stimuli/Maureen_ABX_FR_clean.wav,124,FYSH,maureen_fr_124,maureen,Y,F_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,125,SHYZ,maureen_fr_125,maureen,Y,SH_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,126,SHYS,maureen_fr_126,maureen,Y,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,127,SHYF,maureen_fr_127,maureen,Y,SH_F,fr
stimuli/Maureen_ABX_FR_clean.wav,128,SHYV,maureen_fr_128,maureen,Y,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,129,VYZ,maureen_fr_129,maureen,Y,V_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,130,VYS,maureen_fr_130,maureen,Y,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,131,VYF,maureen_fr_131,maureen,Y,V_F,fr
stimuli/Maureen_ABX_FR_clean.wav,132,VYSH,maureen_fr_132,maureen,Y,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,133,VYV,maureen_fr_133,maureen,Y,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,134,VYV,maureen_fr_134,maureen,Y,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,135,ZOEZ,maureen_fr_135,maureen,OE,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,136,ZOES,maureen_fr_136,maureen,OE,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,137,ZOEF,maureen_fr_137,maureen,OE,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,138,ZOESH,maureen_fr_138,maureen,OE,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,139,ZOEV,maureen_fr_139,maureen,OE,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,140,SOEZ,maureen_fr_140,maureen,OE,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,141,SOEF,maureen_fr_141,maureen,OE,S_F,fr
stimuli/Maureen_ABX_FR_clean.wav,142,SOESH,maureen_fr_142,maureen,OE,S_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,143,SOEV,maureen_fr_143,maureen,OE,S_V,fr
stimuli/Maureen_ABX_FR_clean.wav,144,FOEF,maureen_fr_144,maureen,OE,F_F,fr
stimuli/Maureen_ABX_FR_clean.wav,145,FOESH,maureen_fr_145,maureen,OE,F_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,146,SHOEZ,maureen_fr_146,maureen,OE,SH_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,147,SHOES,maureen_fr_147,maureen,OE,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,148,SHOEF,maureen_fr_148,maureen,OE,SH_F,fr
stimuli/Maureen_ABX_FR_clean.wav,149,SHOEV,maureen_fr_149,maureen,OE,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,150,VOEZ,maureen_fr_150,maureen,OE,V_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,151,VOES,maureen_fr_151,maureen,OE,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,152,VOESH,maureen_fr_152,maureen,OE,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,153,ZOS,maureen_fr_153,maureen,O,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,154,ZOZ,maureen_fr_154,maureen,O,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,155,ZOZ,maureen_fr_155,maureen,O,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,156,ZOS,maureen_fr_156,maureen,O,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,157,ZOF,maureen_fr_157,maureen,O,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,158,ZOSH,maureen_fr_158,maureen,O,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,159,ZOV,maureen_fr_159,maureen,O,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,160,SOZ,maureen_fr_160,maureen,O,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,161,SOSH,maureen_fr_161,maureen,O,S_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,162,FOF,maureen_fr_162,maureen,O,F_F,fr
stimuli/Maureen_ABX_FR_clean.wav,163,VOZ,maureen_fr_163,maureen,O,V_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,164,VOS,maureen_fr_164,maureen,O,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,165,VOF,maureen_fr_165,maureen,O,V_F,fr
stimuli/Maureen_ABX_FR_clean.wav,166,VOSH,maureen_fr_166,maureen,O,V_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,167,VOV,maureen_fr_167,maureen,O,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,168,ZAS,maureen_fr_168,maureen,A,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,169,ZAF,maureen_fr_169,maureen,A,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,170,ZASH,maureen_fr_170,maureen,A,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,171,ZAV,maureen_fr_171,maureen,A,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,172,SAZ,maureen_fr_172,maureen,A,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,173,SAF,maureen_fr_173,maureen,A,S_F,fr
stimuli/Maureen_ABX_FR_clean.wav,174,FAF,maureen_fr_174,maureen,A,F_F,fr
stimuli/Maureen_ABX_FR_clean.wav,175,SHAZ,maureen_fr_175,maureen,A,SH_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,176,SHAF,maureen_fr_176,maureen,A,SH_F,fr
stimuli/Maureen_ABX_FR_clean.wav,177,SHAV,maureen_fr_177,maureen,A,SH_V,fr
stimuli/Maureen_ABX_FR_clean.wav,178,VAS,maureen_fr_178,maureen,A,V_S,fr
stimuli/Maureen_ABX_FR_clean.wav,179,VAF,maureen_fr_179,maureen,A,V_F,fr
stimuli/Maureen_ABX_FR_clean.wav,180,VAV,maureen_fr_180,maureen,A,V_V,fr
stimuli/Maureen_ABX_FR_clean.wav,181,ZOEP,maureen_fr_181,maureen,OE,Z_P,fr
stimuli/Maureen_ABX_FR_clean.wav,182,ZOET,maureen_fr_182,maureen,OE,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,183,ZOEG,maureen_fr_183,maureen,OE,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,184,ZOED,maureen_fr_184,maureen,OE,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,185,SOET,maureen_fr_185,maureen,OE,S_T,fr
stimuli/Maureen_ABX_FR_clean.wav,186,SOEG,maureen_fr_186,maureen,OE,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,187,FOEP,maureen_fr_187,maureen,OE,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,188,FOET,maureen_fr_188,maureen,OE,F_T,fr
stimuli/Maureen_ABX_FR_clean.wav,189,FOEG,maureen_fr_189,maureen,OE,F_G,fr
stimuli/Maureen_ABX_FR_clean.wav,190,FOEB,maureen_fr_190,maureen,OE,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,191,SHOEP,maureen_fr_191,maureen,OE,SH_P,fr
stimuli/Maureen_ABX_FR_clean.wav,192,SHOET,maureen_fr_192,maureen,OE,SH_T,fr
stimuli/Maureen_ABX_FR_clean.wav,193,SHOED,maureen_fr_193,maureen,OE,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,194,VOEP,maureen_fr_194,maureen,OE,V_P,fr
stimuli/Maureen_ABX_FR_clean.wav,195,VOET,maureen_fr_195,maureen,OE,V_T,fr
stimuli/Maureen_ABX_FR_clean.wav,196,VOEK,maureen_fr_196,maureen,OE,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,197,VOEG,maureen_fr_197,maureen,OE,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,198,VOEB,maureen_fr_198,maureen,OE,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,199,VOED,maureen_fr_199,maureen,OE,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,200,ZOP,maureen_fr_200,maureen,O,Z_P,fr
stimuli/Maureen_ABX_FR_clean.wav,201,ZOT,maureen_fr_201,maureen,O,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,202,ZOK,maureen_fr_202,maureen,O,Z_K,fr
stimuli/Maureen_ABX_FR_clean.wav,203,ZOD,maureen_fr_203,maureen,O,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,204,SOG,maureen_fr_204,maureen,O,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,205,FOP,maureen_fr_205,maureen,O,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,206,FOB,maureen_fr_206,maureen,O,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,207,SHOB,maureen_fr_207,maureen,O,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,208,ZOP,maureen_fr_208,maureen,O,Z_P,fr
stimuli/Maureen_ABX_FR_clean.wav,209,ZOT,maureen_fr_209,maureen,O,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,210,ZOK,maureen_fr_210,maureen,O,Z_K,fr
stimuli/Maureen_ABX_FR_clean.wav,211,ZOD,maureen_fr_211,maureen,O,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,212,SOG,maureen_fr_212,maureen,O,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,213,FOP,maureen_fr_213,maureen,O,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,214,FOT,maureen_fr_214,maureen,O,F_T,fr
stimuli/Maureen_ABX_FR_clean.wav,215,FOB,maureen_fr_215,maureen,O,F_B,fr
stimuli/Maureen_ABX_FR_clean.wav,216,SHOB,maureen_fr_216,maureen,O,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,217,VOP,maureen_fr_217,maureen,O,V_P,fr
stimuli/Maureen_ABX_FR_clean.wav,218,ZAT,maureen_fr_218,maureen,A,Z_T,fr
stimuli/Maureen_ABX_FR_clean.wav,219,ZAG,maureen_fr_219,maureen,A,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,220,ZAB,maureen_fr_220,maureen,A,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,221,SAT,maureen_fr_221,maureen,A,S_T,fr
stimuli/Maureen_ABX_FR_clean.wav,222,SAG,maureen_fr_222,maureen,A,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,223,SHAP,maureen_fr_223,maureen,A,SH_P,fr
stimuli/Maureen_ABX_FR_clean.wav,224,SHAB,maureen_fr_224,maureen,A,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,225,SHAD,maureen_fr_225,maureen,A,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,226,VAT,maureen_fr_226,maureen,A,V_T,fr
stimuli/Maureen_ABX_FR_clean.wav,227,VAB,maureen_fr_227,maureen,A,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,228,VAD,maureen_fr_228,maureen,A,V_D,fr
stimuli/Maureen_ABX_FR_clean.wav,229,ZIG,maureen_fr_229,maureen,I,Z_G,fr
stimuli/Maureen_ABX_FR_clean.wav,230,ZIB,maureen_fr_230,maureen,I,Z_B,fr
stimuli/Maureen_ABX_FR_clean.wav,231,ZID,maureen_fr_231,maureen,I,Z_D,fr
stimuli/Maureen_ABX_FR_clean.wav,232,SIG,maureen_fr_232,maureen,I,S_G,fr
stimuli/Maureen_ABX_FR_clean.wav,233,SIB,maureen_fr_233,maureen,I,S_B,fr
stimuli/Maureen_ABX_FR_clean.wav,234,FIP,maureen_fr_234,maureen,I,F_P,fr
stimuli/Maureen_ABX_FR_clean.wav,235,FIK,maureen_fr_235,maureen,I,F_K,fr
stimuli/Maureen_ABX_FR_clean.wav,236,FID,maureen_fr_236,maureen,I,F_D,fr
stimuli/Maureen_ABX_FR_clean.wav,237,SHIG,maureen_fr_237,maureen,I,SH_G,fr
stimuli/Maureen_ABX_FR_clean.wav,238,SHIB,maureen_fr_238,maureen,I,SH_B,fr
stimuli/Maureen_ABX_FR_clean.wav,239,SHID,maureen_fr_239,maureen,I,SH_D,fr
stimuli/Maureen_ABX_FR_clean.wav,240,VIK,maureen_fr_240,maureen,I,V_K,fr
stimuli/Maureen_ABX_FR_clean.wav,241,VIG,maureen_fr_241,maureen,I,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,242,VIG,maureen_fr_242,maureen,I,V_G,fr
stimuli/Maureen_ABX_FR_clean.wav,243,VIB,maureen_fr_243,maureen,I,V_B,fr
stimuli/Maureen_ABX_FR_clean.wav,244,ZIZ,maureen_fr_244,maureen,I,Z_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,245,ZIS,maureen_fr_245,maureen,I,Z_S,fr
stimuli/Maureen_ABX_FR_clean.wav,246,ZIF,maureen_fr_246,maureen,I,Z_F,fr
stimuli/Maureen_ABX_FR_clean.wav,247,ZISH,maureen_fr_247,maureen,I,Z_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,248,ZIV,maureen_fr_248,maureen,I,Z_V,fr
stimuli/Maureen_ABX_FR_clean.wav,249,SIZ,maureen_fr_249,maureen,I,S_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,250,SISH,maureen_fr_250,maureen,I,S_SH,fr
stimuli/Maureen_ABX_FR_clean.wav,251,FIV,maureen_fr_251,maureen,I,F_V,fr
stimuli/Maureen_ABX_FR_clean.wav,252,SHIZ,maureen_fr_252,maureen,I,SH_Z,fr
stimuli/Maureen_ABX_FR_clean.wav,253,SHIS,maureen_fr_253,maureen,I,SH_S,fr
stimuli/Maureen_ABX_FR_clean.wav,254,VISH,maureen_fr_254,maureen,I,V_SH,fr
stimuli/Ewan_ABX_ENG_clean.wav,1,ZUHP,ewan_eng_1,ewan,UH,Z_P,eng
stimuli/Ewan_ABX_ENG_clean.wav,2,ZUHT,ewan_eng_2,ewan,UH,Z_T,eng
stimuli/Ewan_ABX_ENG_clean.wav,3,ZUHG,ewan_eng_3,ewan,UH,Z_G,eng
stimuli/Ewan_ABX_ENG_clean.wav,4,ZUHB,ewan_eng_4,ewan,UH,Z_B,eng
stimuli/Ewan_ABX_ENG_clean.wav,5,ZUHD,ewan_eng_5,ewan,UH,Z_D,eng
stimuli/Ewan_ABX_ENG_clean.wav,6,SUHG,ewan_eng_6,ewan,UH,S_G,eng
stimuli/Ewan_ABX_ENG_clean.wav,7,SUHB,ewan_eng_7,ewan,UH,S_B,eng
stimuli/Ewan_ABX_ENG_clean.wav,8,FUHP,ewan_eng_8,ewan,UH,F_P,eng
stimuli/Ewan_ABX_ENG_clean.wav,9,FUHB,ewan_eng_9,ewan,UH,F_B,eng
stimuli/Ewan_ABX_ENG_clean.wav,10,FUHD,ewan_eng_10,ewan,UH,F_D,eng
stimuli/Ewan_ABX_ENG_clean.wav,11,SHUHP,ewan_eng_11,ewan,UH,SH_P,eng
stimuli/Ewan_ABX_ENG_clean.wav,12,SHUHG,ewan_eng_12,ewan,UH,SH_G,eng
stimuli/Ewan_ABX_ENG_clean.wav,13,SHUHB,ewan_eng_13,ewan,UH,SH_B,eng
stimuli/Ewan_ABX_ENG_clean.wav,14,VUHP,ewan_eng_14,ewan,UH,V_P,eng
stimuli/Ewan_ABX_ENG_clean.wav,15,VUHK,ewan_eng_15,ewan,UH,V_K,eng
stimuli/Ewan_ABX_ENG_clean.wav,16,VUHG,ewan_eng_16,ewan,UH,V_G,eng
stimuli/Ewan_ABX_ENG_clean.wav,17,VUHB,ewan_eng_17,ewan,UH,V_B,eng
stimuli/Ewan_ABX_ENG_clean.wav,18,VUHD,ewan_eng_18,ewan,UH,V_D,eng
stimuli/Ewan_ABX_ENG_clean.wav,19,ZUHZ,ewan_eng_19,ewan,UH,Z_Z,eng
stimuli/Ewan_ABX_ENG_clean.wav,20,ZUHS,ewan_eng_20,ewan,UH,Z_S,eng
stimuli/Ewan_ABX_ENG_clean.wav,21,ZUHF,ewan_eng_21,ewan,UH,Z_F,eng
stimuli/Ewan_ABX_ENG_clean.wav,22,ZUHSH,ewan_eng_22,ewan,UH,Z_SH,eng
stimuli/Ewan_ABX_ENG_clean.wav,23,ZUHV,ewan_eng_23,ewan,UH,Z_V,eng
stimuli/Ewan_ABX_ENG_clean.wav,24,SUHZ,ewan_eng_24,ewan,UH,S_Z,eng
